function	G2N01	G2N02	G2N03	G2N04	G2N05	G2N06	G2N07	G2N08	G2N09	G2N10	G2N11	G2N12	G2P01	G2P02	G2P03	G2P04	G2P05	G2P06	G2P07	G2P08	G2P09	G2P10	G2P11	G2P12	G5N01	G5N02	G5N03	G5N04	G5N05	G5N06	G5N07	G5N08	G5N09	G5N10	G5N11	G5N12	G5P01	G5P02	G5P03	G5P04	G5P05	G5P06	G5P07	G5P08	G5P09	G5P10	G5P11	G5P12	NC01	NC02	NC03	NC04	NC05	PCRN	PCRP	PM01	PM02	PM03	SC01	SC02
RXN-13175	53930.89	43820.68	37471.93	81055.89	20420.18	38450.68	53464.75	53869.5	33730.57	72553.5	45983.89	44093.71	40467.57	33062.93	10006.14	22226.0	78385.79	37905.75	16879.64	54807.5	30182.86	27380.57	17507.18	12470.18	184.18	204.43	242.93	283.43	201.93	154.25	135.57	123.57	261.93	254.5	283.93	257.57	203.93	918.82	1920.5	480.93	96.0	431.57	286.07	1822.07	648.4300000000001	924.25	181.18	343.68	20.25	1010.64	105.32	738.2500000000001	234.43	9.0	10.68	263.25	583.9300000000001	212.68	148.75	92.32
RXN-13178	3.0	14.0	10.0	9.0	6.0	22.0	9.0	6.0	4.0	8.0	12.0	11.0	7.0	20.0	9.0	11.0	3.0	12.0	4.0	6.0	7.0	9.0	12.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	10.0	4.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	14.0	12.0
RXN-13179	166708.31	209649.09	168646.19	166046.19	196687.7	259716.14	86477.07	143576.08000000002	171779.63	200934.82	199905.68	170000.28	189629.65	276044.25	209995.4	244698.48	158221.92	270955.07	199565.4	206712.02	174040.71999999997	200112.06	299627.15	143440.28	155114.38	200180.3	203777.22	244732.86	203269.53	176175.41	169527.31999999998	163852.04	143145.33000000002	155011.85	186497.29	144987.76	174758.3	205288.93	185021.68	269187.86	215161.45	196984.48	145139.32	164973.47999999998	152895.63	145984.63	171431.01	95355.36	1432.5	22349.24	15608.03	53120.26	11181.86	7580.33	76756.06	94858.04	74054.31	125413.15	186839.39	169546.30000000002
RXN-13181	190453.06	288017.84	192687.31000000003	191398.74	167480.6	285958.66000000003	105779.61000000002	154169.26	181154.39	176895.84	231851.9	186262.0	188642.23	324027.9	258859.35	319888.76	134160.69	310456.44	224490.04000000004	264511.87	211276.85	227231.19	327669.53	179890.81000000003	140170.93	216663.11	207100.31	269448.12999999995	169528.24	203545.21	191212.03	171943.08000000002	96305.49	205015.22	208236.35	148330.08000000002	179445.52999999997	257847.74	216858.41	302558.23	211292.16	225036.78	161981.88	203571.53	144099.1	121927.24	141366.11	94367.39	365.06	17974.0	13564.84	23611.17	6409.0	1740.67	49.0	64268.17	39010.490000000005	105982.96	88451.88000000002	77346.41
RXN-13182	190453.06	288017.84	192687.31000000003	191398.74	167480.6	285958.66000000003	105779.61000000002	154169.26	181154.39	176895.84	231851.9	186262.0	188642.23	324027.9	258859.35	319888.76	134160.69	310456.44	224490.04000000004	264511.87	211276.85	227231.19	327669.53	179890.81000000003	140170.93	216663.11	207100.31	269448.12999999995	169528.24	203545.21	191212.03	171943.08000000002	96305.49	205015.22	208236.35	148330.08000000002	179445.52999999997	257847.74	216858.41	302558.23	211292.16	225036.78	161981.88	203571.53	144099.1	121927.24	141366.11	94367.39	365.06	17974.0	13564.84	23611.17	6409.0	1740.67	49.0	64268.17	39010.490000000005	105982.96	88451.88000000002	77346.41
RXN-13184	47438.11	52508.94	50636.23	78476.62	30171.230000000003	53651.36	48146.65	53898.36	54872.79	69660.68	68790.26999999999	59929.75	51208.97	50755.7	50668.03	53352.7	91295.21000000002	56938.15	35791.16	56719.12	52393.84	45285.45	42690.990000000005	30280.68	61384.28999999999	27258.79	25712.83	46494.22	24635.88	59521.83	44883.6	33239.33	32742.62	53032.48	78873.93000000001	31093.68	53345.55	31371.29	45434.240000000005	26632.35	41698.37	45611.26	40436.48	21886.98	47203.9	54120.26	29567.1	29772.070000000003	367.91	6471.66	1004.25	5002.0	1809.53	1739.0600000000002	30.17	35152.23	11576.31	46123.72	13953.09	13506.71
RXN-13186	84.0	208.0	243.0	151.0	79.0	132.0	86.0	62.0	115.0	505.0	137.0	95.0	7.0	107.0	31.0	43.0	6.0	23.0	28.0	89.0	30.0	38.0	69.0	28.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	9.0	5.0	31.0	8.0	8.0	10.0	0.0	0.0	5.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	6.0
RXN-13191	5145.5	10648.5	15439.5	19792.33	10953.83	16115.5	12759.33	17180.5	20848.17	28338.17	24997.17	21184.0	11809.8	9890.0	6139.0	9127.17	23364.67	17794.83	11879.33	17940.0	15087.17	11195.5	12458.67	10974.0	28409.0	14016.1	13151.5	33245.0	20188.5	26578.0	21817.83	14482.5	23483.0	18403.5	27894.5	17966.0	33136.0	17277.0	26192.0	18708.0	31052.17	29571.5	25969.7	10665.5	33405.5	37718.0	23521.5	19506.5	21.0	1840.9	890.0	981.5	592.3299999999999	142.32999999999998	9.95	4053.2	2821.9	7601.5	811.3299999999999	762.0
RXN-13194	3960.82	8310.5	13107.0	17119.0	9178.83	13754.99	11909.99	15942.51	20157.51	27288.179999999997	23329.990000000005	19843.17	15051.51	11098.99	15441.84	16848.34	29697.84	18543.16	11864.33	16814.67	16863.989999999998	12912.17	10901.5	11196.17	25624.67	8967.0	9098.99	27053.51	14674.83	22700.5	17344.51	11796.84	20733.67	17116.01	26212.0	15249.66	27866.490000000005	12745.65	21951.160000000003	11887.33	22554.5	23908.009999999995	22118.33	8342.83	29793.980000000003	34265.16	18045.17	17674.659999999996	7.0	1037.5	393.0	686.0	318.0	12.0	9.0	1686.34	717.0	1828.83	474.5	248.67
RXN-13198	595345.14	661098.73	618068.9299999999	733564.1499999999	562302.75	784922.06	410131.61	595622.92	636710.27	762108.18	772764.2799999999	680668.58	728522.4400000001	862402.09	761422.23	809714.31	948018.5	865696.0	608635.27	692333.6799999999	646493.29	655936.8900000001	875845.47	444826.85	670148.3699999999	693233.6299999999	669753.69	847093.3200000001	761697.7	638686.07	611952.76	609282.83	886151.14	574288.5499999999	784672.17	571102.42	679488.0399999999	615764.64	626423.07	817685.33	829962.99	695397.1299999999	542551.49	553676.9099999999	725224.8700000001	789348.27	760271.7	417324.39	8378.07	125754.16999999998	70773.5	171205.71000000002	53427.35	50034.45	154664.88999999998	693124.1699999999	522278.16	719174.1099999999	612699.27	573102.1799999999
RXN-13202	455502.78	548723.65	478311.56	546953.4	511954.02	652220.24	309059.1	454103.68	509972.81000000006	573873.6499999999	602846.8300000001	536010.53	556135.12	717781.88	596263.24	655312.53	668605.8	690429.23	495482.56	560996.01	512407.04	520784.76	705348.5299999999	367809.93	524768.16	561107.04	502320.4000000001	644913.88	566998.8500000001	529407.65	501515.35	472290.08	668801.2100000001	490605.01	631519.11	439840.44	544859.29	535161.77	535948.13	653842.96	631966.3099999999	568298.3300000001	439239.13	473553.77	567926.95	610738.75	580267.9	332209.37	5556.24	90369.28	65160.04	162092.28	43407.73	28906.61	153333.25	628555.17	505221.38	641677.74	607680.1900000001	563189.45
RXN-13218	100.57	3.71	3.93	3.14	1.5699999999999998	1.36	3.0	4.14	5.07	8.57	4.43	8.71	4.5	12.5	2.36	5.0	9.57	7.86	2.71	5.93	4.14	2.43	1.57	1.79	1.43	1.71	2.36	3.14	3.93	1.36	1.14	0.79	4.43	2.93	2.71	4.86	0.93	1.57	1.43	4.859999999999999	0.5	0.5	0.64	1.93	4.0	3.36	6.43	0.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.64	3.07	7.29	0.0	0.0
RXN-13222	0.0	0.0	0.0	2.0	32.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	11.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	52.0
RXN-13223	0.0	0.0	0.0	2.0	32.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	11.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	52.0
RXN-13230	8887.33	10708.45	11670.82	12833.27	9855.72	15778.06	4724.9400000000005	7786.610000000001	11446.07	5229.67	13854.35	11587.22	11195.17	16446.11	14309.95	16896.0	20341.5	16547.4	12508.66	13181.4	12912.29	14226.22	20954.32	9897.51	28866.17	42813.17	34101.94	39565.17	40331.0	24621.67	26181.05	33879.67	55716.67	24074.34	35983.34	24818.5	30983.89	23108.56	21193.67	36084.21	70364.82	33095.270000000004	25888.88	20595.16	38846.11	47320.28	51532.61	18646.27	188.33	2008.66	1451.34	1810.0	836.6700000000001	342.0	18.0	10102.01	4236.32	11279.83	5880.51	5050.17
RXN-13231	543.0	707.6700000000001	1025.33	1223.66	3351.67	2049.67	485.0	891.0	1148.67	722.6700000000001	1817.67	1688.67	413.67	1976.0	695.33	855.0	463.33	925.67	1331.33	1065.67	919.67	1034.0	1606.33	464.67	212.0	188.0	210.33	219.67	127.0	278.67	187.0	223.67	167.67000000000002	265.67	292.67	150.0	380.0	117.0	330.67	263.33000000000004	100.33	472.0	285.33	225.0	170.67000000000002	206.67	67.0	166.32999999999998	25.33	99.0	42.67	1723.0	121.0	0.0	0.0	741.67	141.32999999999998	896.33	10288.67	9823.0
RXN-13262	0.0	1.0	4.0	3.0	14.0	0.0	0.0	0.0	0.0	0.0	9.0	2.0	0.0	5.0	0.0	1.0	4.0	9.0	1.0	0.0	0.0	7.0	0.0	3.0	4.0	12.0	2.0	6.0	1.0	12.0	3.0	3.0	5.0	7.0	10.0	19.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	14.0	52.0	475.0	7.0	0.0	89.0	0.0	0.0	21.0	16.0	26.0	76.0
RXN-13266	41010.16	74850.17	57522.64	68605.67	56965.29000000001	97208.69	19252.55	42521.52	56240.41999999999	23305.570000000003	94405.46	71467.01	24603.67	105182.7	58369.25	61683.62	23294.27	82131.56	61339.48	75587.45	56150.12	63769.4	110655.98	51051.77	24408.51	30385.88	23719.99	17728.21	18132.84	27052.26	20547.56	27211.08	16190.740000000002	20737.13	24493.06	17405.9	27999.6	20777.95	32040.2	33304.67	25944.33	35457.32	18863.17	18367.14	22368.18	19723.59	14932.03	21479.72	156.33	3979.07	2328.27	6809.17	2012.66	352.17	76503.29	8465.16	3439.46	13520.65	43748.44	42046.37
RXN-13267	41010.16	74850.17	57522.64	68605.67	56965.29000000001	97208.69	19252.55	42521.52	56240.41999999999	23305.570000000003	94405.46	71467.01	24603.67	105182.7	58369.25	61683.62	23294.27	82131.56	61339.48	75587.45	56150.12	63769.4	110655.98	51051.77	24408.51	30385.88	23719.99	17728.21	18132.84	27052.26	20547.56	27211.08	16190.740000000002	20737.13	24493.06	17405.9	27999.6	20777.95	32040.2	33304.67	25944.33	35457.32	18863.17	18367.14	22368.18	19723.59	14932.03	21479.72	156.33	3979.07	2328.27	6809.17	2012.66	352.17	76503.29	8465.16	3439.46	13520.65	43748.44	42046.37
RXN-13268	41010.16	74850.17	57522.64	68605.67	56965.29000000001	97208.69	19252.55	42521.52	56240.41999999999	23305.570000000003	94405.46	71467.01	24603.67	105182.7	58369.25	61683.62	23294.27	82131.56	61339.48	75587.45	56150.12	63769.4	110655.98	51051.77	24408.51	30385.88	23719.99	17728.21	18132.84	27052.26	20547.56	27211.08	16190.740000000002	20737.13	24493.06	17405.9	27999.6	20777.95	32040.2	33304.67	25944.33	35457.32	18863.17	18367.14	22368.18	19723.59	14932.03	21479.72	156.33	3979.07	2328.27	6809.17	2012.66	352.17	76503.29	8465.16	3439.46	13520.65	43748.44	42046.37
RXN-13269	0.0	0.0	5.0	3.0	5.0	12.0	1.0	4.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	0.0	2.0	3.0	4.0	3.0	5.0	9.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.75	7.0
RXN-13275	2890.33	991.33	730.6700000000001	940.67	823.0	1838.67	615.0	1388.33	1048.67	926.0	951.67	752.0	2663.0	2204.0	1801.0	1865.0	1851.67	1908.0	1847.67	1609.67	1211.33	1712.33	3331.33	1036.67	968.67	2115.67	4935.67	3796.33	4033.0	1195.33	1587.0	2253.0	1331.33	884.6700000000001	1124.0	3083.0	1315.67	1856.0	1563.0	4239.33	2005.67	1569.33	1511.0	1736.33	790.0	867.33	1986.33	603.33	7.67	41.33	39.0	0.0	0.67	28.0	2.0	0.0	14.67	8.67	85.0	80.67
RXN-13279	84288.56	89353.98	77379.38	70247.98	73680.69	109068.9	42704.64	71331.3	81249.08	142503.08	84693.78	74785.36	95225.38	107102.54	80476.70999999999	97068.16	65610.16	120524.13999999998	97583.64	88894.98	72043.84	87740.23000000001	151577.31	63530.12	48739.56	76167.34000000001	105442.65	124888.46	118793.71	55664.29	65241.08	60756.62	61353.41	43573.62	50415.95	60614.54	59484.130000000005	72867.82	74964.95999999999	123757.25	84572.18999999999	76192.85	53352.47	61050.68	50387.77	43452.31	76371.01999999999	36129.6	464.34	5915.549999999999	6046.27	12249.42	2929.0	1637.82	52.29	17375.67	7862.210000000001	28767.82	55419.72	44993.01
RXN-13290	689422.37	780326.73	742539.76	920222.53	706716.27	948777.57	535777.77	722484.94	817171.07	961881.77	944789.06	857763.48	826206.5800000001	991453.44	907977.39	974041.5	1221540.27	1020720.25	715360.76	852424.31	803306.57	790887.45	965870.36	538407.56	902805.75	807817.12	727493.8300000001	966239.21	817526.5	876362.88	797842.6799999999	724611.7	1033392.82	792450.93	1086043.1	674191.84	906868.68	730123.4800000001	821159.54	891591.4099999999	1036850.72	887845.23	708074.01	623990.65	921319.13	1019306.92	894182.5	533351.94	7860.26	127628.01	71237.77999999998	213341.34	53130.1	34129.15	77039.86000000002	846822.0599999998	620657.72	895185.45	795437.9400000001	731006.6599999999
RXN-13298	449.0	1087.2	355.4	318.8	256.8	327.2	363.0	386.2	231.0	113.0	297.0	408.6	1769.0	474.0	549.0	808.0	646.8	2445.0	688.0	456.4	478.0	367.0	1343.0	465.0	5.0	25.0	98.0	46.0	34.0	18.0	69.0	24.0	46.0	16.0	130.0	43.0	35.0	54.0	33.0	69.0	50.0	43.0	227.0	30.0	21.0	20.0	77.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4	0.0	3.8	26.0	17.0
RXN-13299	449.0	1087.2	355.4	318.8	256.8	327.2	363.0	386.2	231.0	113.0	297.0	408.6	1769.0	474.0	549.0	808.0	646.8	2445.0	688.0	456.4	478.0	367.0	1343.0	465.0	5.0	25.0	98.0	46.0	34.0	18.0	69.0	24.0	46.0	16.0	130.0	43.0	35.0	54.0	33.0	69.0	50.0	43.0	227.0	30.0	21.0	20.0	77.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4	0.0	3.8	26.0	17.0
RXN-13300	449.0	1087.2	355.4	318.8	256.8	327.2	363.0	386.2	231.0	113.0	297.0	408.6	1769.0	474.0	549.0	808.0	646.8	2445.0	688.0	456.4	478.0	367.0	1343.0	465.0	5.0	25.0	98.0	46.0	34.0	18.0	69.0	24.0	46.0	16.0	130.0	43.0	35.0	54.0	33.0	69.0	50.0	43.0	227.0	30.0	21.0	20.0	77.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4	0.0	3.8	26.0	17.0
RXN-13301	449.0	1087.2	355.4	318.8	256.8	327.2	363.0	386.2	231.0	113.0	297.0	408.6	1769.0	474.0	549.0	808.0	646.8	2445.0	688.0	456.4	478.0	367.0	1343.0	465.0	5.0	25.0	98.0	46.0	34.0	18.0	69.0	24.0	46.0	16.0	130.0	43.0	35.0	54.0	33.0	69.0	50.0	43.0	227.0	30.0	21.0	20.0	77.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4	0.0	3.8	26.0	17.0
RXN-13306	942.0	991.0	1611.0	2210.0	3302.0	4746.0	159.0	773.0	1901.0	67.0	1547.0	1509.0	809.0	5093.0	723.0	1265.0	205.0	3059.0	1596.0	1533.0	963.0	4355.0	927.0	820.0	104.0	519.0	59.0	11.0	3.0	35.0	38.0	21.0	3.0	72.0	24.0	14.0	26.0	0.0	0.0	0.0	26.0	3.0	66.0	4.0	43.0	1.0	23.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	167.0	250.0
RXN-13307	942.0	991.0	1611.0	2210.0	3302.0	4746.0	159.0	773.0	1901.0	67.0	1547.0	1509.0	809.0	5093.0	723.0	1265.0	205.0	3059.0	1596.0	1533.0	963.0	4355.0	927.0	820.0	104.0	519.0	59.0	11.0	3.0	35.0	38.0	21.0	3.0	72.0	24.0	14.0	26.0	0.0	0.0	0.0	26.0	3.0	66.0	4.0	43.0	1.0	23.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	167.0	250.0
RXN-13308	942.0	991.0	1611.0	2210.0	3302.0	4746.0	159.0	773.0	1901.0	67.0	1547.0	1509.0	809.0	5093.0	723.0	1265.0	205.0	3059.0	1596.0	1533.0	963.0	4355.0	927.0	820.0	104.0	519.0	59.0	11.0	3.0	35.0	38.0	21.0	3.0	72.0	24.0	14.0	26.0	0.0	0.0	0.0	26.0	3.0	66.0	4.0	43.0	1.0	23.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	167.0	250.0
RXN-13309	942.0	991.0	1611.0	2210.0	3302.0	4746.0	159.0	773.0	1901.0	67.0	1547.0	1509.0	809.0	5093.0	723.0	1265.0	205.0	3059.0	1596.0	1533.0	963.0	4355.0	927.0	820.0	104.0	519.0	59.0	11.0	3.0	35.0	38.0	21.0	3.0	72.0	24.0	14.0	26.0	0.0	0.0	0.0	26.0	3.0	66.0	4.0	43.0	1.0	23.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	167.0	250.0
RXN-13313	73705.70999999999	81885.68	67576.8	64369.87	98092.03	97434.34	37598.71	57620.67999999999	62024.78	101579.9	68365.48	60804.83	84903.40000000001	111087.17	71350.04	91699.85	52728.56	109851.4	80369.16	74398.81	60194.920000000006	74417.65	117745.91	55360.09	44844.83	79464.44	83271.92	119893.89	86494.85	52900.65	63559.76000000001	58448.68000000001	49821.59	64340.36	53777.09	56525.08	56011.95999999999	84517.69999999998	77378.55	123636.63	66459.29000000001	75685.48	49243.35	71816.17	56229.28999999999	42547.66	61484.850000000006	35616.45	1380.33	15207.41	10610.47	33496.92	9015.02	9268.17	229533.52	60594.62	57813.75	77055.27	107613.43	98241.97
RXN-13323	153441.69999999998	192849.72	181963.03	222760.06	177604.28	246558.46	114587.74	163639.87	183881.85	199604.9	235593.08	195349.82	160620.37	242356.59	172376.69	192430.62	207569.47	234064.48	182179.87	208566.08	168405.38	184289.83	270858.84	130472.81	150583.49	133312.04	147416.82	187479.24	143999.53999999998	156025.08	131416.98	122185.03	114977.36	120382.22	165808.46	114799.41	161146.93	123873.86	158400.19	173335.56999999998	160376.25999999998	168174.18000000002	127413.63	100457.09	140822.71	145659.94999999998	122165.98	95538.0	973.66	18087.35	10199.92	40413.76	8637.04	3840.61	89.69	85113.09000000001	41613.3	109654.18	187882.7	169520.05
RXN-13326	32.66	80.33	87.0	124.67	430.33	507.33	125.33	105.33	170.34	43.67	190.0	142.33	51.33	325.66	100.0	114.67	98.67	130.0	136.33	198.67	109.67	191.0	161.67	98.67	1.0	4.0	1.0	1.0	2.0	4.0	3.0	2.0	6.0	1.0	3.34	3.67	2.67	7.0	7.0	0.67	1.0	0.0	1.0	0.0	0.67	1.67	4.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	33.33	55.0	82.0	851.0	591.0
RXN-13327	9.0	1.0	4.0	0.0	331.0	89.0	3.0	20.0	20.0	22.0	72.0	61.0	31.0	97.0	18.0	24.0	27.0	6.0	37.0	13.0	0.0	12.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	2402.5	2278.0
RXN-13328	14590.36	19092.61	16957.33	20497.17	18141.050000000003	31429.050000000003	9437.26	17196.78	20379.4	14655.5	24858.96	22244.42	15449.46	23723.78	16137.12	21215.0	17442.4	22858.550000000003	18847.82	22928.050000000003	17736.440000000002	20878.22	31175.33	13874.84	20323.73	27032.960000000003	25850.55	32382.16	31992.16	24803.36	25715.61	20066.94	19682.77	16259.78	19877.58	18718.6	24442.36	23779.67	26070.49	35808.56	36785.26	29321.55	19880.25	17832.33	20109.1	20549.72	26319.05	11742.31	87.0	3781.9	640.0	2577.5	1249.2	115.33	5.6	12234.1	7146.9	24136.93	15803.83	14681.5
RXN-13335	11705.52	8424.99	7268.17	12190.8	3910.28	6617.1	9799.509999999998	13131.4	12103.89	18263.19	13111.89	15337.259999999998	12083.64	10601.76	8263.259999999998	8452.39	19120.08	15767.01	6619.46	10320.61	11247.85	7954.379999999999	8653.91	5473.7300000000005	9238.090000000002	7847.69	5936.46	7293.08	12990.2	6546.31	8903.48	7070.11	28038.72	7756.570000000001	9872.59	9496.160000000002	8083.24	7700.04	8782.15	8878.69	6285.389999999999	6169.83	6519.4800000000005	10553.160000000002	14705.31	14563.56	18307.11	7296.48	297.0	6788.5	6750.0	2193.33	2964.83	1196.0	7.0	55835.49	61821.85	42215.85	753.4	935.15
RXN-13337	23126.53	17040.5	19480.53	25130.38	8149.11	13537.02	18246.35	25337.64	24720.73	44392.810000000005	24352.36	28530.89	28994.759999999995	23736.44	20731.11	20673.910000000003	50919.37	31195.79	13641.82	20602.03	22766.05	15058.800000000005	18455.8	12017.579999999998	16925.91	19707.01	13763.420000000002	17735.94	26357.76	12950.77	17961.879999999997	14821.31	62260.46	16262.259999999998	19073.91	22209.03	15145.39	18119.65	19625.380000000005	21644.0	13214.53	13438.85	12519.98	27591.53000000001	35529.71	35215.24	30680.35	15441.079999999998	531.94	8836.33	9466.0	5633.99	4297.05	3912.27	18.0	111703.34	120465.4	91289.27	951.34	1163.15
RXN-13395	76.0	183.0	1067.0	149.0	346.0	335.0	64.0	198.0	336.0	140.0	356.0	266.0	245.0	603.0	202.0	298.0	245.0	188.0	497.0	202.0	194.0	207.0	273.0	286.0	5.0	7.0	0.0	10.0	5.0	14.0	9.0	8.0	1.0	19.0	5.0	2.0	9.0	4.0	0.0	15.0	0.0	10.0	8.0	0.0	8.0	3.0	6.0	3.0	0.0	0.0	0.0	126.0	0.0	1.0	0.0	4.0	0.0	0.0	593.0	461.0
RXN-13400	4760.28	5005.36	4010.24	7907.63	2952.75	4979.38	6865.4	4480.93	6567.3	7958.34	5716.26	5262.18	15738.04	10804.8	18142.2	16835.96	21056.94	10376.23	6426.26	7168.77	9712.15	9045.63	8083.1	4775.360000000001	10301.87	5757.28	5550.42	7214.049999999999	4177.63	8189.589999999999	7191.849999999999	7043.259999999999	4690.44	7847.06	13074.499999999998	6227.93	8731.970000000001	5881.87	7627.91	6964.77	8834.550000000001	6139.17	6332.57	5918.0	9274.81	11048.750000000002	6701.76	4846.06	122.5	677.0	1000.25	686.5	165.94	28.56	5.0	1048.4	828.06	995.72	928.5	988.7
RXN-13403	416639.38	475717.56	401783.6	467003.21	384418.98	538671.98	272817.12	387151.98	428886.18	519706.03	492565.13	434228.4	492999.43	591845.0800000001	508071.45	566011.39	559241.18	606376.27	424749.56	476097.83	435583.37	446297.06	595728.6699999999	312354.26	456396.7	485952.55	459100.06	598723.24	487262.91	467837.06	443439.84	417111.24	491945.77	435279.15	565036.67	376343.55	480023.96	481238.14	469637.09	585693.48	574086.85	500488.38000000006	393717.8000000001	404175.16	469158.38	493240.54	483318.0	276510.19	3795.45	59470.57	41366.57	103054.06	28262.79	19263.52	153293.96999999997	378136.87	298818.52	424687.9700000001	362226.96	327547.11000000004
RXN-13404	87.0	145.1	39.8	21.9	41.4	50.45	45.95	134.9	54.0	369.9	65.15	41.25	211.15	112.4	68.8	77.9	107.15	64.75	76.8	51.7	35.2	52.2	94.0	35.15	64.4	105.95	203.35	374.95	157.4	30.8	65.3	80.2	176.45	73.4	168.8	108.4	43.6	115.9	71.0	193.8	53.0	55.2	57.65	212.7	39.65	31.65	85.5	55.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.75	0.0	32.75	5.65	7.6
RXN-13405	546.6700000000001	705.77	460.13	751.73	382.06	388.7	275.2	557.4	295.83	618.9	533.74	494.0	356.23	359.74	176.13	176.9	498.24	271.17	238.46	297.7	246.7	194.37	315.66	124.9	750.5699999999999	661.37	732.94	779.7	634.0699999999999	733.13	753.13	663.37	562.03	818.5699999999999	1042.46	457.07	471.1	514.4	755.0	659.47	863.0	512.37	526.23	506.7	668.23	599.9	509.83	275.64	61.0	0.0	975.0	262.0	0.0	0.0	0.0	2032.67	889.99	4395.17	752.5699999999999	867.1
RXN-13418	150576.00999999998	152207.83000000002	137851.27000000002	180933.37	117158.83	177039.81	100773.93	142385.18	147295.17	148112.19999999998	174903.09	150484.15999999997	204518.87	208219.44	199429.74	201820.17	254846.86	202338.59000000003	145947.69	160693.47999999998	156940.77000000002	161484.53000000003	213602.10000000003	101033.74000000002	172262.9	173644.13999999998	174434.61000000002	219868.42	205240.06	151386.14	153241.37999999998	154072.21000000002	221688.14	141232.57	215718.28	137815.98	156046.37	150874.26	126383.64	188658.3	223395.46	160369.03999999998	129852.47	128827.32	163195.02999999997	185856.43	204329.86	87797.34999999999	1874.91	25243.17	9547.75	34768.53	10874.259999999998	8740.78	152504.77	118898.09	88249.33000000002	136455.3	130520.4	118515.19
RXN-13426	118657.77	154546.51	106773.9	119768.58	87040.13	148818.88999999998	84588.45	104432.41	112415.29	134492.34	126409.43	110195.98	140200.78000000003	162839.45	151508.05	195166.97000000003	135038.53999999998	168538.76	118324.72	143359.58000000002	128534.66	128041.25	149677.53999999998	95091.83	120735.93	170942.22000000003	154017.83000000002	198400.03000000003	136383.56	158152.19	153072.5	140620.59	113771.36000000002	166122.22999999998	175025.49	117381.85	147717.86000000002	181437.4	158543.44	210483.85	191391.84000000003	165772.46	125836.66	146414.31999999998	126472.81	122893.85	128368.6	72831.22	839.9	16389.16	9440.58	20382.34	6227.96	4519.5	58.17	62581.1	33996.58	91953.97	56717.44	48117.77
